# Historical planning weights only; canonical membership remains suites.tsv.
# Median VERIFY_TIMING seconds from successful FULL runs 35022305566, 35017913916, 34981392888.
tests/Otiz/excel_inputs_001_test.php	7.255
tests/Otiz/excel_publication_001_test.php	4.676
tests/Otiz/object_register_paging_001_test.php	2.426
tests/Otiz/object_register_paging_http_001_test.php	2.549
tests/Otiz/runtime_schema_001_test.php	2.272
tests/Otiz/settlement_concurrency_001_test.php	1.699
tests/Otiz/settlement_owner_001_test.php	1.276
tests/Otiz/snapshot_publication_001_test.php	1.224
tests/Otiz/snapshot_publication_http_001_test.php	1.822
tests/Runtime/deadline_transfer_certificate_recovery_001_test.php	35.278
tests/Runtime/initial_owner_provisioning_001_test.php	8.013
tests/Runtime/migration_concurrency_lock_001_test.php	0.588
tests/Runtime/migration_parallel_runners_001_test.php	0.726
tests/Runtime/production_process_readiness_001_test.php	3.963
tests/Runtime/production_readiness_schema_001_test.php	3.961
tests/Runtime/production_schema_frontier_001_test.php	2.048
tests/Runtime/production_schema_preflight_001_test.php	0.616
tests/Runtime/runtime_dml_privilege_probe_001_test.php	0.590
tests/Runtime/runtime_jobs_recovery_001_test.php	34.197
tests/Runtime/runtime_recovery_001_test.php	26.093
tests/Runtime/runtime_recovery_forward_update_001_test.php	36.117
tests/Runtime/runtime_storage_001_test.php	2.121
tests/Runtime/session_contention_001_test.php	0.914
tests/Runtime/yii2_otiz_runtime_boundary_001_test.php	1.498
tests/Runtime/yii2_production_web_cutover_001_test.php	4.098
tests/Runtime/yii2_production_web_cutover_authenticated_frontier_001_test.php	2.027
tests/Runtime/yii2_readiness_001_test.php	3.975
tests/Runtime/yii2_runtime_001_test.py	1.108
tests/Verification/batched_schema_snapshot_001_test.php	0.643
tests/Verification/characterize_inspection_photo_limit_concurrency_001_test.php	1.767
tests/Verification/characterize_inspection_photo_rejections_001_test.php	1.214
tests/Verification/characterize_inspection_photo_revoke_001_test.php	1.481
tests/Verification/characterize_inspection_photo_upload_001_test.php	1.443
tests/Verification/characterize_inspection_schedule_duplicate_001_test.php	4.274
tests/Verification/characterize_object_detail_import_001_test.php	14.269
tests/Verification/pilot_healthcheck_cookie_failure_001_test.py	1.183
tests/Verification/pilot_healthcheck_session_001_test.py	7.118
tests/Verification/quality_graph_ci_setup_001_test.php	82.308
tests/Yii2/deadline_transfer_certificate_http_001_test.php	5.092
tests/Yii2/yii2_authentication_001_test.php	3.049
tests/Yii2/yii2_bitrix_order_document_links_001_test.php	3.769
tests/Yii2/yii2_canonical_migrations_001_test.php	1.969
tests/Yii2/yii2_canonical_migrations_alias_001_test.php	2.716
tests/Yii2/yii2_canonical_migrations_concurrency_001_test.php	1.351
tests/Yii2/yii2_canonical_migrations_db_001_test.php	17.171
tests/Yii2/yii2_case_import_db_001_test.php	35.836
tests/Yii2/yii2_construction_control_active_queue_001_test.php	5.972
tests/Yii2/yii2_construction_control_preopening_001_test.php	4.830
tests/Yii2/yii2_control_engineer_assignment_001_test.php	8.529
tests/Yii2/yii2_documentary_concurrency_001_test.php	11.996
tests/Yii2/yii2_documentary_http_001_test.php	14.198
tests/Yii2/yii2_feedback_001_test.php	3.452
tests/Yii2/yii2_imports_workforce_001_test.php	2.751
tests/Yii2/yii2_inspection_boundaries_001_test.php	7.169
tests/Yii2/yii2_inspection_concurrency_001_test.php	5.000
tests/Yii2/yii2_inspection_journey_001_test.php	9.315
tests/Yii2/yii2_inspection_planning_001_test.php	3.039
tests/Yii2/yii2_inspection_planning_concurrency_001_test.php	1.869
tests/Yii2/yii2_installer_directory_http_001_test.php	5.240
tests/Yii2/yii2_installer_directory_native_assignments_001_test.php	5.435
tests/Yii2/yii2_jobs_console_db_001_test.php	1.254
tests/Yii2/yii2_legacy_import_db_001_test.php	1.586
tests/Yii2/yii2_local_runtime_provisioning_001_test.php	0.801
tests/Yii2/yii2_main_navigation_001_test.php	2.874
tests/Yii2/yii2_object_card_001_test.php	5.196
tests/Yii2/yii2_object_queue_001_test.php	6.616
tests/Yii2/yii2_object_queue_lineage_001_test.php	5.988
tests/Yii2/yii2_original_transport_001_test.php	19.030
tests/Yii2/yii2_otiz_commands_001_test.php	1.834
tests/Yii2/yii2_otiz_concurrency_001_test.php	1.819
tests/Yii2/yii2_otiz_decisions_001_test.php	1.823
tests/Yii2/yii2_otiz_evidence_reads_001_test.php	1.738
tests/Yii2/yii2_otiz_guest_return_001_test.php	1.734
tests/Yii2/yii2_otiz_settlement_001_test.php	1.822
tests/Yii2/yii2_otiz_workflow_001_test.php	1.582
tests/Yii2/yii2_preopening_authorization_001_test.php	8.038
tests/Yii2/yii2_preopening_concurrency_001_test.php	4.686
tests/Yii2/yii2_preopening_failures_001_test.php	6.258
